,male,female,white,black,native,asian,aapi,hispanic,non-hispanic white,income,less than 10k,10-15k,15-25,25-35,35-50,50-75k,75-100,100-150,150-200,200+,pct below PL,HH size,hs,college,rentals,owner-occupied,pop,over_18,over_65,employed,in civilian labor force,20-24,25-34,35-44,45-54,55-59,60-64,65-74,75-84,85+,County
"Polk County, Texas: Summary level: 050, state:48> county:373",53.6,46.4,82.9,11.2,1.4,0.5,0.0,13.9,71.5,17195,8.2,6.4,15.3,14.8,15.3,17.9,10.2,7.8,2.2,1.9,13.8,2.42,77.8,12.1,20.9,79.1,45757,79.2,19.6,41.7,47.2,5.6,11.7,11.9,13.8,7.2,7.2,12.2,5.7,1.6,Polk
"Refugio County, Texas: Summary level: 050, state:48> county:391",49.3,50.7,86.0,5.9,0.1,0.3,0.0,48.6,43.7,2771,7.7,7.0,12.9,10.1,17.0,16.5,11.9,11.1,2.9,2.9,16.5,2.56,79.6,10.3,22.3,77.7,7295,76.7,20.5,52.0,56.3,5.9,9.1,11.4,13.7,7.0,6.3,11.3,6.9,2.3,Refugio
"Van Zandt County, Texas: Summary level: 050, state:48> county:467",49.2,50.8,93.4,2.6,0.7,0.4,0.3,9.7,84.9,18903,7.9,6.6,15.0,11.4,15.9,18.3,11.1,8.7,3.1,2.1,12.9,2.74,81.5,14.9,22.0,78.0,52605,76.5,18.9,51.1,54.6,5.1,9.7,11.8,14.3,7.5,6.7,10.9,6.1,1.9,Van
"Caldwell County, Texas: Summary level: 050, state:48> county:055",50.5,49.5,72.5,7.0,0.8,0.2,0.0,48.5,43.1,12059,6.0,5.4,12.5,11.0,18.2,20.5,10.4,9.8,3.8,2.4,11.5,2.92,78.2,15.6,33.6,66.4,38870,74.9,12.7,52.4,56.5,8.4,12.7,13.0,13.2,6.5,5.1,7.2,3.7,1.8,Caldwell
"Wilbarger County, Texas: Summary level: 050, state:48> county:487",49.4,50.6,84.6,8.3,1.0,0.8,0.0,27.4,61.5,5253,7.7,10.3,11.6,14.3,14.8,19.8,12.2,6.5,2.4,0.4,14.9,2.39,79.8,17.6,34.6,65.4,13265,75.5,16.3,57.8,61.8,7.2,11.5,11.1,13.6,7.6,5.3,9.0,5.7,1.6,Wilbarger
"Martin County, Texas: Summary level: 050, state:48> county:317",50.2,49.8,84.9,2.3,0.6,0.0,0.2,45.9,50.9,1563,6.6,5.4,8.7,13.9,14.7,12.8,13.2,12.2,5.4,7.2,11.8,3.21,75.4,17.3,25.4,74.6,5096,69.6,12.6,60.9,62.4,7.1,11.2,12.2,13.5,3.0,6.6,6.8,3.9,2.0,Martin
"Reagan County, Texas: Summary level: 050, state:48> county:383",53.2,46.8,69.4,3.3,0.0,0.0,0.0,67.4,29.0,1200,4.8,12.1,9.2,3.8,15.2,17.3,17.5,14.7,1.4,4.3,15.7,2.89,60.5,11.0,27.3,72.7,3520,71.2,12.0,63.3,64.4,4.3,13.0,11.9,13.5,9.4,5.2,6.9,3.8,1.3,Reagan
"Yoakum County, Texas: Summary level: 050, state:48> county:501",49.6,50.4,88.3,1.4,0.2,0.9,0.0,60.8,36.7,2594,6.9,2.5,12.1,10.6,17.8,15.7,11.1,15.7,4.4,3.2,10.7,3.09,73.4,15.8,24.3,75.7,8054,68.1,11.7,61.9,67.6,5.4,12.0,13.9,11.7,7.2,3.0,6.3,4.3,1.1,Yoakum
"Hale County, Texas: Summary level: 050, state:48> county:189",51.7,48.3,83.7,4.3,0.5,0.5,0.0,57.4,35.9,11644,8.7,8.5,13.0,12.6,17.5,18.8,10.1,7.2,1.8,1.8,19.1,2.84,70.8,14.3,37.1,62.9,35925,71.6,12.3,54.4,59.3,8.1,13.4,11.9,12.5,5.6,4.3,6.4,4.5,1.4,Hale
"Shelby County, Texas: Summary level: 050, state:48> county:419",48.9,51.1,79.5,17.4,0.1,0.8,0.1,17.2,64.0,9564,10.7,6.5,17.1,13.5,15.3,15.0,9.7,6.5,2.9,2.8,18.3,2.66,76.2,13.8,27.9,72.1,25698,73.6,15.7,53.4,57.0,7.1,10.7,12.3,13.0,6.0,6.3,9.0,5.1,1.6,Shelby
"Red River County, Texas: Summary level: 050, state:48> county:387",48.0,52.0,79.3,17.6,0.7,0.1,0.0,7.0,73.4,5144,11.3,10.7,19.7,13.4,13.8,15.8,6.5,6.0,1.0,1.7,12.8,2.41,77.7,14.2,26.9,73.1,12642,79.3,21.7,44.8,49.3,5.0,9.9,11.1,14.1,7.1,7.6,13.2,5.9,2.6,Red
"Runnels County, Texas: Summary level: 050, state:48> county:399",50.0,50.0,93.7,0.6,0.3,0.5,0.0,33.2,65.2,3739,8.1,6.6,20.9,9.9,16.2,15.0,11.8,9.0,1.0,1.6,18.9,2.73,79.4,13.7,24.6,75.4,10441,75.3,20.3,51.8,53.6,7.1,8.2,11.5,12.6,6.6,7.1,10.9,6.7,2.7,Runnels
"Sutton County, Texas: Summary level: 050, state:48> county:435",50.7,49.3,86.9,0.8,0.3,0.0,0.2,57.9,41.3,1458,4.9,5.6,12.7,10.7,18.2,19.4,9.1,13.6,2.1,3.8,4.8,2.72,75.6,17.8,32.1,67.9,3995,72.7,13.7,60.1,61.3,5.3,12.0,12.8,14.4,6.1,5.2,8.2,4.4,1.2,Sutton
"Tom Green County, Texas: Summary level: 050, state:48> county:451",49.3,50.7,86.2,4.2,0.4,1.2,0.0,36.8,56.5,42361,7.1,6.9,12.9,12.6,14.6,18.3,12.4,9.8,2.6,2.8,12.0,2.53,82.9,21.5,37.3,62.7,113516,76.6,14.1,56.0,59.5,9.6,14.5,10.6,12.3,6.4,5.3,7.4,5.1,1.6,Tom
"Victoria County, Texas: Summary level: 050, state:48> county:469",49.0,51.0,84.5,6.3,0.4,1.2,0.0,44.6,47.0,32207,6.6,5.5,12.4,10.6,14.4,18.2,12.2,13.1,4.0,3.1,13.6,2.72,81.1,16.8,34.7,65.3,88955,73.8,13.9,59.9,64.3,6.6,13.3,11.6,13.3,6.5,5.8,7.7,4.4,1.8,Victoria
"Wharton County, Texas: Summary level: 050, state:48> county:481",49.1,50.9,82.8,14.4,0.1,0.1,0.0,38.6,46.6,14492,8.6,9.2,13.9,10.4,13.7,19.5,10.3,10.0,2.7,1.7,14.6,2.81,75.7,13.8,32.6,67.4,41219,73.7,15.1,58.7,63.5,6.3,12.2,11.3,13.5,7.0,5.7,8.0,4.9,2.3,Wharton
"Borden County, Texas: Summary level: 050, state:48> county:033",50.1,49.9,97.3,0.0,1.9,0.0,0.0,9.5,88.2,256,0.0,4.3,9.4,7.8,11.3,18.8,19.5,17.6,3.1,8.2,1.0,2.64,92.1,33.1,33.2,66.8,676,71.0,21.6,57.6,58.2,2.2,13.5,10.1,12.1,3.3,7.0,9.2,10.9,1.5,Borden
"Marion County, Texas: Summary level: 050, state:48> county:315",48.1,51.9,74.6,22.6,0.4,1.5,0.0,3.7,71.2,4439,15.6,7.1,14.5,13.3,13.4,17.3,8.2,6.7,1.1,2.7,16.3,2.3,83.9,14.5,24.3,75.7,10335,81.5,22.6,46.0,49.0,4.3,10.0,11.1,15.4,8.6,8.2,13.5,7.1,1.9,Marion
"Maverick County, Texas: Summary level: 050, state:48> county:323",49.1,50.9,93.3,0.1,1.3,0.1,0.0,95.3,3.1,16091,13.9,8.2,18.9,12.2,12.4,14.8,9.5,6.8,1.8,1.4,26.5,3.43,57.5,12.1,29.7,70.3,55821,67.4,10.9,50.7,58.0,7.5,12.1,12.4,11.2,5.2,4.4,6.2,3.9,0.9,Maverick
"Grayson County, Texas: Summary level: 050, state:48> county:181",48.7,51.3,86.0,5.8,1.2,1.0,0.1,11.9,77.6,46747,7.1,6.2,11.8,12.4,14.3,18.2,13.2,10.2,3.9,2.7,11.6,2.56,86.7,20.2,32.4,67.6,121975,76.1,16.3,55.3,60.8,6.4,11.5,11.8,14.1,6.7,6.4,9.2,5.0,2.1,Grayson
"Live Oak County, Texas: Summary level: 050, state:48> county:297",54.8,45.2,88.2,4.0,0.6,1.1,0.0,36.3,57.7,3738,5.3,6.8,16.1,11.4,12.9,21.6,9.5,11.0,4.0,1.3,13.0,2.7,80.7,15.9,18.6,81.4,11738,79.9,19.7,40.5,43.2,4.5,12.3,12.7,14.3,6.7,6.8,11.2,6.1,2.5,Live
"Palo Pinto County, Texas: Summary level: 050, state:48> county:363",49.4,50.6,90.1,2.4,0.9,0.4,0.0,18.9,76.8,10413,8.7,8.8,10.8,14.8,14.1,17.1,9.5,11.6,1.5,3.1,13.2,2.66,80.7,15.9,28.9,71.1,28028,75.7,17.4,53.1,57.9,5.9,10.7,11.6,14.1,7.1,6.5,10.2,5.5,1.7,Palo
"Karnes County, Texas: Summary level: 050, state:48> county:255",59.4,40.6,61.8,8.9,0.4,0.6,0.0,51.0,39.5,4460,9.0,10.3,9.1,12.1,14.1,15.9,7.7,12.7,3.5,5.5,17.8,2.65,72.1,12.4,24.3,75.7,14884,79.9,14.5,40.6,42.8,8.3,15.4,14.2,13.7,6.7,4.6,6.9,5.7,1.9,Karnes
"DeWitt County, Texas: Summary level: 050, state:48> county:123",52.8,47.2,70.0,9.8,0.1,0.1,0.0,33.3,56.7,6921,8.4,6.0,12.8,14.0,11.1,16.9,11.8,10.5,3.8,4.7,11.4,2.69,76.2,13.3,21.8,78.2,20397,77.8,19.0,50.9,54.3,5.5,11.1,12.1,14.7,7.2,6.1,9.3,6.3,3.4,DeWitt
"Callahan County, Texas: Summary level: 050, state:48> county:059",49.2,50.8,94.3,1.5,0.1,0.8,0.1,8.6,87.7,5220,11.3,5.9,14.7,12.0,14.0,18.2,10.4,8.9,2.3,2.3,14.8,2.57,87.2,13.4,18.1,81.9,13519,77.0,19.2,48.8,52.1,4.7,10.1,11.4,14.7,7.1,7.8,10.9,6.8,1.5,Callahan
"Cass County, Texas: Summary level: 050, state:48> county:067",48.3,51.7,79.3,16.9,0.3,0.5,0.1,3.9,76.8,11757,9.8,8.8,15.7,13.6,15.4,16.3,9.8,7.8,1.7,1.0,15.8,2.54,84.5,12.7,25.6,74.4,30350,77.3,20.3,49.5,55.0,5.1,10.4,11.7,13.7,7.2,6.9,11.6,6.0,2.7,Cass
"Gregg County, Texas: Summary level: 050, state:48> county:183",49.0,51.0,74.3,20.3,0.5,1.4,0.2,17.3,59.8,45511,8.1,6.5,13.4,11.5,14.0,18.6,10.4,11.3,3.2,2.9,15.5,2.6,82.9,19.9,38.2,61.8,122736,74.4,13.8,58.0,62.1,7.5,13.7,12.0,13.0,6.1,5.5,7.2,4.8,1.8,Gregg
"Madison County, Texas: Summary level: 050, state:48> county:313",63.4,36.6,74.7,18.9,0.1,0.3,0.1,21.0,57.3,3839,6.4,8.6,14.0,13.8,19.6,14.7,10.0,8.6,3.1,1.3,18.5,2.56,77.5,10.0,29.3,70.7,13771,79.8,14.6,35.1,37.4,11.5,18.0,13.5,9.8,5.6,4.9,8.3,4.7,1.6,Madison
"Lubbock County, Texas: Summary level: 050, state:48> county:303",49.4,50.6,78.9,7.3,0.5,2.1,0.1,33.0,56.2,106885,9.5,6.0,12.4,11.8,14.7,17.4,10.8,10.1,3.6,3.6,13.5,2.57,85.1,28.0,42.8,57.2,286747,75.8,11.3,62.2,66.5,12.7,14.6,11.0,11.6,5.7,4.4,6.1,3.9,1.3,Lubbock
"Kaufman County, Texas: Summary level: 050, state:48> county:257",49.1,50.9,83.6,9.5,0.6,0.7,0.3,18.2,68.8,35177,5.4,5.1,8.2,9.3,12.5,20.4,13.7,17.7,5.2,2.6,10.7,3.01,83.3,18.5,22.6,77.4,107119,71.8,11.1,60.3,66.5,5.5,12.8,14.3,14.1,6.2,5.3,6.9,3.0,1.2,Kaufman
"Kendall County, Texas: Summary level: 050, state:48> county:259",48.8,51.2,94.5,0.7,0.5,0.6,0.1,21.4,75.8,13119,4.6,2.5,8.3,7.5,11.9,15.6,12.0,18.2,10.3,9.1,4.6,2.71,90.0,40.7,27.2,72.8,36058,76.2,18.0,57.3,59.9,4.8,8.4,12.5,15.1,7.2,7.7,10.4,5.6,2.0,Kendall
"Floyd County, Texas: Summary level: 050, state:48> county:153",49.3,50.7,92.0,2.9,0.0,0.0,0.0,54.9,41.0,2400,9.8,7.8,14.0,13.2,12.5,15.4,11.1,9.3,5.2,1.8,16.6,2.58,76.4,17.2,32.1,67.9,6263,71.9,17.8,58.4,62.4,5.1,11.6,11.0,12.2,6.6,5.3,9.4,5.6,2.7,Floyd
"Bailey County, Texas: Summary level: 050, state:48> county:017",51.1,48.9,87.5,1.7,0.1,0.3,0.1,59.4,38.4,2400,11.4,5.4,16.8,6.9,24.9,16.4,4.1,12.4,0.8,0.9,16.0,2.9,64.7,10.2,35.3,64.8,7084,69.7,13.1,63.7,67.8,4.6,11.8,15.1,7.6,5.6,6.9,6.1,4.1,3.0,Bailey
"Chambers County, Texas: Summary level: 050, state:48> county:071",50.1,49.9,83.2,8.2,0.2,1.2,0.0,20.3,69.0,12551,6.0,5.1,6.0,8.1,11.3,14.7,15.3,18.9,10.3,4.4,7.3,2.89,84.0,18.8,17.6,82.4,36550,71.9,10.0,55.8,60.2,5.4,12.3,14.6,14.8,7.0,4.9,6.5,2.3,1.1,Chambers
"Bell County, Texas: Summary level: 050, state:48> county:027",49.9,50.1,65.1,21.3,0.8,2.8,0.8,22.7,49.4,106743,6.8,4.6,9.9,11.1,16.5,21.0,12.2,11.8,3.7,2.4,11.6,2.93,89.5,22.2,44.0,56.0,321591,71.9,9.3,52.3,57.7,9.6,17.1,12.6,11.6,4.9,4.1,5.4,2.8,1.1,Bell
"Cameron County, Texas: Summary level: 050, state:48> county:061",48.2,51.8,91.9,0.5,0.2,0.7,0.0,88.4,10.3,119695,14.4,9.0,15.9,12.3,13.5,15.7,7.9,7.5,2.1,1.7,30.0,3.44,64.1,16.1,32.9,67.1,415103,67.7,11.7,49.0,54.7,7.1,12.3,12.7,11.1,5.3,4.2,6.4,3.9,1.3,Cameron
"Deaf Smith County, Texas: Summary level: 050, state:48> county:117",49.7,50.3,88.2,1.0,0.5,0.3,0.0,69.1,28.8,6210,6.9,6.4,12.8,13.3,18.6,17.0,12.0,9.8,1.7,1.5,15.7,3.06,70.0,14.8,33.4,66.6,19331,67.7,11.4,59.6,63.2,7.3,13.0,11.8,11.3,5.2,5.1,5.9,3.9,1.6,Deaf
"El Paso County, Texas: Summary level: 050, state:48> county:141",48.8,51.2,81.7,3.4,0.6,1.1,0.2,81.4,13.4,257600,9.8,7.2,13.9,12.5,15.7,17.3,9.6,8.9,2.9,2.2,20.4,3.14,74.8,20.8,38.2,61.8,823862,70.9,10.7,52.4,57.6,8.3,13.9,12.8,12.2,5.3,4.3,5.8,3.6,1.3,El
"La Salle County, Texas: Summary level: 050, state:48> county:283",55.4,44.6,79.1,1.2,0.8,0.0,0.0,84.4,14.2,1860,15.8,8.4,10.3,13.8,25.2,8.2,5.3,5.3,4.8,2.8,13.3,3.34,61.3,13.5,32.4,67.6,7075,70.5,13.4,44.5,48.0,4.6,17.6,11.7,10.7,3.6,5.3,9.5,3.0,0.9,La
"Terrell County, Texas: Summary level: 050, state:48> county:443",50.1,49.9,95.4,1.6,0.0,1.5,0.0,60.6,36.3,407,8.4,11.1,12.5,13.5,16.2,6.9,13.8,13.3,2.2,2.2,13.2,1.99,76.7,16.9,35.6,64.4,809,84.5,26.9,53.3,54.7,1.9,9.5,19.3,12.2,6.1,8.7,13.6,8.8,4.6,Terrell
"Tyler County, Texas: Summary level: 050, state:48> county:457",54.6,45.4,85.6,10.9,0.5,0.2,0.0,7.3,79.6,8154,8.9,6.0,15.9,10.4,17.5,17.2,10.4,10.5,2.3,0.8,12.8,2.36,84.3,11.6,15.9,84.1,21552,80.3,20.2,40.2,45.3,6.7,12.0,11.7,14.3,6.5,6.8,11.6,6.6,2.0,Tyler
"Wheeler County, Texas: Summary level: 050, state:48> county:483",50.3,49.7,88.3,1.8,0.8,0.9,0.2,26.1,69.4,2281,3.6,5.6,11.5,8.3,15.7,21.3,13.8,12.5,4.8,2.9,7.5,2.42,81.5,16.9,26.0,74.0,5587,74.1,17.3,61.4,63.7,5.0,12.0,11.0,13.4,8.0,5.5,9.7,6.1,1.5,Wheeler
"Archer County, Texas: Summary level: 050, state:48> county:009",50.2,49.8,95.0,0.9,1.1,0.6,0.0,8.0,89.2,3336,5.1,5.9,10.5,7.7,14.2,20.7,15.8,13.5,2.8,3.8,7.3,2.63,87.3,20.3,18.2,81.8,8853,77.1,17.1,58.9,60.9,5.2,9.4,11.9,16.5,8.2,6.1,9.8,5.2,2.1,Archer
"Brewster County, Texas: Summary level: 050, state:48> county:043",49.0,51.0,93.1,1.8,1.4,0.0,0.0,43.1,53.2,4071,6.1,7.3,19.1,12.7,17.5,13.6,8.9,10.3,2.3,2.3,3.5,2.24,86.8,36.3,40.8,59.2,9270,79.7,17.6,60.1,62.8,8.2,12.3,11.6,13.1,9.4,5.9,11.1,4.5,2.0,Brewster
"Hidalgo County, Texas: Summary level: 050, state:48> county:215",48.7,51.3,91.2,0.6,0.3,1.0,0.0,90.9,7.4,221150,13.7,9.3,15.1,11.9,14.0,15.7,9.0,7.7,1.9,1.7,30.3,3.61,62.2,16.4,32.1,67.9,806447,65.9,9.8,52.0,58.1,7.7,13.5,13.2,10.5,4.3,3.6,5.5,3.3,1.1,Hidalgo
"Smith County, Texas: Summary level: 050, state:48> county:423",48.3,51.7,76.6,17.9,0.3,1.4,0.2,18.0,61.4,79089,7.3,5.9,12.7,12.6,14.1,17.5,12.0,11.3,3.2,3.5,11.8,2.65,85.2,25.2,34.1,65.9,214735,74.7,14.8,57.4,62.2,7.6,13.1,12.0,12.6,6.1,5.6,8.1,4.7,2.0,Smith
"Crockett County, Texas: Summary level: 050, state:48> county:105",51.1,48.9,73.7,0.2,0.0,0.0,0.0,63.4,35.8,1418,7.6,8.4,6.1,12.6,11.7,18.5,17.3,13.8,3.4,0.6,11.1,2.67,68.4,11.1,28.9,71.1,3871,74.2,15.8,60.3,64.7,4.1,13.1,13.0,9.6,7.7,7.9,10.2,3.3,2.3,Crockett
"Haskell County, Texas: Summary level: 050, state:48> county:207",54.4,45.6,86.9,3.4,0.1,0.9,0.0,24.7,69.3,2297,10.3,5.9,14.6,13.5,10.6,21.8,6.1,11.5,2.2,3.5,15.8,2.21,74.7,16.6,23.9,76.1,5875,79.6,21.0,45.9,48.9,4.4,16.1,10.8,12.7,4.8,7.7,9.6,8.1,3.3,Haskell
"Howard County, Texas: Summary level: 050, state:48> county:227",56.6,43.4,81.1,5.7,1.0,0.9,0.3,39.2,52.3,11192,9.1,5.8,10.1,12.9,14.1,19.9,12.4,9.2,4.4,2.2,12.8,2.68,76.1,13.0,31.7,68.3,35702,77.6,12.8,46.9,50.4,7.2,15.0,14.1,14.0,6.1,5.3,6.8,4.3,1.7,Howard
"Mills County, Texas: Summary level: 050, state:48> county:333",46.7,53.3,98.1,0.3,0.0,0.0,0.0,15.8,83.6,1798,11.7,6.6,12.1,12.9,13.7,18.5,11.8,7.2,2.3,3.1,8.5,2.61,82.6,23.9,17.1,82.9,4881,73.7,22.5,50.1,51.9,3.4,7.2,10.0,12.9,5.9,9.0,12.3,7.6,2.6,Mills
"Montague County, Texas: Summary level: 050, state:48> county:337",49.5,50.5,95.6,0.2,0.3,0.2,0.0,10.1,87.3,8090,7.5,6.3,14.6,9.7,17.4,17.8,9.6,10.9,3.6,2.6,12.2,2.38,83.1,16.3,26.3,73.7,19568,77.1,20.8,53.1,56.4,5.0,10.4,11.2,13.8,7.0,6.7,11.4,7.1,2.2,Montague
"Panola County, Texas: Summary level: 050, state:48> county:365",48.3,51.7,79.7,17.7,0.1,0.3,0.1,8.7,73.4,8979,9.2,4.4,10.3,7.2,16.3,22.0,11.8,12.7,3.6,2.4,9.8,2.61,83.4,11.4,20.3,79.7,23880,75.6,16.1,56.1,59.0,5.8,12.8,11.7,12.9,6.9,6.9,9.2,5.0,2.0,Panola
"Sabine County, Texas: Summary level: 050, state:48> county:403",48.7,51.3,90.3,9.0,0.1,0.2,0.0,3.7,86.9,3965,13.7,5.2,18.1,14.6,16.3,15.1,9.7,3.7,1.8,1.9,20.4,2.63,83.7,12.2,12.1,87.9,10551,79.4,27.6,34.0,38.8,5.2,7.8,8.7,12.7,8.4,7.6,16.4,8.4,2.7,Sabine
"Sherman County, Texas: Summary level: 050, state:48> county:421",51.3,48.7,91.2,0.1,0.6,0.2,0.0,42.2,55.2,1007,5.2,4.7,9.9,9.7,21.3,18.1,8.7,15.3,3.1,4.1,9.0,2.99,73.8,21.2,24.1,75.9,3060,72.4,13.4,61.4,65.9,5.0,10.4,15.5,14.8,5.1,5.1,7.6,4.1,1.7,Sherman
"Swisher County, Texas: Summary level: 050, state:48> county:437",52.1,47.9,85.3,6.2,0.8,0.4,0.0,41.4,49.9,2664,9.3,8.3,18.0,10.9,14.5,18.1,9.1,9.8,1.0,1.0,16.6,2.69,76.9,15.6,26.9,73.1,7789,74.2,17.4,46.5,50.0,7.5,12.7,10.4,12.1,4.9,6.3,9.0,6.3,2.1,Swisher
"Hunt County, Texas: Summary level: 050, state:48> county:231",49.4,50.6,79.6,8.5,0.6,1.2,0.0,14.3,74.0,30697,7.8,8.6,11.9,11.9,13.5,17.5,11.7,11.8,3.1,2.1,14.8,2.76,83.0,17.4,30.8,69.2,87256,75.7,14.7,52.4,59.5,7.3,11.8,12.2,14.3,6.2,6.4,8.5,4.4,1.8,Hunt
"Camp County, Texas: Summary level: 050, state:48> county:063",49.3,50.7,74.3,17.7,0.2,0.3,0.0,22.6,57.4,4410,9.3,6.2,18.9,12.3,16.5,16.7,7.8,7.4,3.3,1.5,14.9,2.8,76.2,14.3,31.1,68.9,12463,73.6,16.7,49.4,55.5,5.9,12.9,10.4,12.0,7.9,5.4,9.0,5.6,2.0,Camp
"Hansford County, Texas: Summary level: 050, state:48> county:195",50.0,50.0,91.7,0.1,0.7,0.8,0.0,44.6,53.7,1988,7.8,4.3,8.8,15.3,15.7,20.4,11.1,10.6,2.7,3.3,13.1,2.75,74.2,21.9,23.3,76.7,5540,70.3,14.5,63.4,65.0,5.1,10.7,12.7,13.5,5.9,5.2,7.6,5.4,1.6,Hansford
"Guadalupe County, Texas: Summary level: 050, state:48> county:187",49.2,50.8,82.4,6.8,0.4,1.6,0.0,36.4,53.3,47768,4.8,3.8,7.7,8.6,13.6,20.4,15.4,16.8,5.6,3.1,7.5,2.89,86.8,25.2,22.3,77.7,139709,73.2,12.3,60.9,65.4,6.0,12.1,13.9,14.6,6.0,5.3,7.3,3.9,1.2,Guadalupe
"Clay County, Texas: Summary level: 050, state:48> county:077",49.9,50.1,95.1,0.5,1.4,0.3,0.0,5.0,91.5,4163,6.3,7.3,8.5,12.2,15.6,17.6,15.4,12.6,1.8,2.6,8.8,2.52,87.8,16.9,16.2,83.8,10547,77.8,19.3,56.6,60.3,4.2,9.6,11.0,15.5,8.7,7.2,11.0,6.3,2.0,Clay
"Hartley County, Texas: Summary level: 050, state:48> county:205",62.0,38.0,84.1,8.0,0.0,0.1,0.0,24.9,66.4,1817,2.9,4.7,11.1,6.8,13.8,19.7,15.7,17.5,3.7,4.1,6.8,2.52,79.6,21.4,35.3,64.7,6091,79.1,13.8,46.7,47.9,2.9,17.5,18.0,15.4,6.2,4.6,7.6,3.8,2.4,Hartley
"Hill County, Texas: Summary level: 050, state:48> county:217",48.8,51.2,89.3,7.2,0.9,0.4,0.0,19.1,72.5,13108,8.1,6.9,14.4,14.1,14.4,17.8,11.1,8.2,3.1,1.7,14.5,2.6,79.1,14.6,27.6,72.4,35027,76.0,19.1,51.9,57.8,5.7,10.6,11.2,13.4,7.1,6.4,11.0,6.2,1.9,Hill
"Limestone County, Texas: Summary level: 050, state:48> county:293",52.0,48.0,78.2,17.7,0.3,0.6,0.1,20.1,60.7,8183,7.5,7.7,13.3,14.2,16.6,17.1,9.6,9.8,2.8,1.3,14.4,2.73,79.4,13.6,24.9,75.1,23531,76.6,16.6,50.8,54.8,6.3,13.4,11.4,13.4,7.3,6.0,9.2,5.6,1.9,Limestone
"Wichita County, Texas: Summary level: 050, state:48> county:485",51.6,48.4,81.0,10.5,0.9,2.1,0.0,17.5,67.5,47818,7.2,7.5,12.3,11.7,15.9,19.2,11.6,9.8,2.5,2.3,12.3,2.47,85.8,20.8,37.7,62.3,131802,77.1,13.4,52.8,56.6,9.8,14.6,11.3,12.7,6.0,5.2,6.9,4.6,1.8,Wichita
"Nacogdoches County, Texas: Summary level: 050, state:48> county:347",47.7,52.3,76.3,18.3,0.4,1.6,0.0,18.2,60.8,23708,13.2,8.5,12.9,10.6,14.7,18.0,9.5,8.9,1.8,1.9,18.0,2.52,81.9,25.0,43.3,56.7,65322,76.6,12.2,53.3,58.3,13.6,12.0,10.1,11.3,6.1,4.8,6.7,3.7,1.8,Nacogdoches
"Parmer County, Texas: Summary level: 050, state:48> county:369",51.8,48.2,90.2,1.6,1.0,0.0,0.0,61.0,37.2,3278,6.1,4.5,11.3,13.2,17.8,20.0,12.3,10.8,1.9,2.0,15.7,3.05,65.0,15.8,30.2,69.8,10124,70.1,12.3,62.8,65.8,6.6,13.0,11.7,12.8,6.3,3.9,6.8,3.7,1.8,Parmer
"Parker County, Texas: Summary level: 050, state:48> county:367",50.1,49.9,93.7,1.7,0.8,0.7,0.0,11.0,84.8,42887,5.3,3.5,8.4,9.2,12.6,16.6,14.1,17.1,7.4,5.8,7.8,2.72,89.1,25.6,21.9,78.1,119784,75.2,13.6,57.8,62.1,5.9,11.1,12.9,15.8,6.8,6.4,8.4,3.9,1.3,Parker
"Val Verde County, Texas: Summary level: 050, state:48> county:465",50.6,49.4,92.5,1.2,0.4,0.5,0.1,80.2,17.2,15055,10.1,7.5,12.0,10.2,16.9,17.1,10.7,11.2,2.5,1.8,16.9,3.16,66.4,16.3,33.8,66.2,48999,70.7,13.0,52.2,57.2,8.2,13.4,12.2,11.3,5.1,4.6,7.3,4.2,1.5,Val
"Culberson County, Texas: Summary level: 050, state:48> county:109",47.7,52.3,96.9,0.7,0.6,0.0,0.1,79.4,18.4,868,17.3,12.6,12.6,6.8,24.3,15.7,4.7,3.5,0.7,2.0,27.1,2.63,65.2,11.7,29.3,70.7,2325,76.7,14.8,53.1,58.9,8.0,11.4,10.5,13.8,7.4,7.8,8.5,4.9,1.4,Culberson
"Ector County, Texas: Summary level: 050, state:48> county:135",49.9,50.1,84.5,4.3,0.7,0.8,0.0,55.3,38.3,50214,5.5,5.3,11.6,9.7,13.9,19.1,12.8,13.8,4.2,4.0,12.2,2.85,73.4,14.3,34.5,65.5,144932,70.7,9.9,63.3,66.9,8.2,15.2,12.1,12.1,5.7,4.4,5.5,3.2,1.2,Ector
"Garza County, Texas: Summary level: 050, state:48> county:169",63.7,36.3,85.5,6.3,0.7,0.0,0.1,54.6,39.7,1607,3.5,10.1,15.6,10.5,10.7,21.3,7.3,10.7,4.4,5.8,10.3,2.52,63.6,8.9,25.8,74.2,6337,83.1,11.4,34.9,35.7,5.3,16.6,18.8,16.6,7.0,5.7,6.1,4.4,0.9,Garza
"Glasscock County, Texas: Summary level: 050, state:48> county:173",55.0,45.0,96.4,0.0,0.0,0.0,0.0,29.1,70.9,470,0.9,6.2,7.2,8.1,10.6,15.3,6.2,22.8,7.0,15.7,3.1,2.52,80.6,24.8,33.8,66.2,1190,73.6,14.6,60.2,61.8,3.0,9.6,13.9,12.4,14.3,4.7,9.6,4.8,0.3,Glasscock
