,male,female,white,black,native,asian,aapi,hispanic,non-hispanic white,income,less than 10k,10-15k,15-25,25-35,35-50,50-75k,75-100,100-150,150-200,200+,pct below PL,HH size,hs,college,rentals,owner-occupied,pop,over_18,over_65,employed,in civilian labor force,20-24,25-34,35-44,45-54,55-59,60-64,65-74,75-84,85+,County
"Briscoe County, Texas: Summary level: 050, state:48> county:045",53.8,46.2,85.3,2.5,0.0,0.0,1.1,35.3,57.2,632,7.4,2.8,18.7,12.5,14.2,18.2,10.9,8.4,4.4,2.4,9.3,2.45,86.5,22.7,25.6,74.4,1546,81.2,23.5,53.4,56.5,8.7,9.7,9.6,13.9,7.6,6.5,11.8,9.6,2.1,Briscoe
"Liberty County, Texas: Summary level: 050, state:48> county:291",49.4,50.6,80.9,9.9,0.5,0.6,0.0,23.3,64.5,26203,6.3,5.9,11.5,11.8,14.6,19.4,12.2,11.3,3.6,3.4,11.2,2.85,77.4,9.5,25.6,74.4,81862,74.3,12.9,47.5,51.0,6.7,14.3,12.5,13.3,6.8,5.4,8.1,3.9,1.0,Liberty
"Loving County, Texas: Summary level: 050, state:48> county:301",56.9,43.1,97.1,0.0,2.9,0.0,0.0,15.7,81.4,33,0.0,9.1,0.0,9.1,9.1,18.2,6.1,48.5,0.0,0.0,0.0,3.09,77.3,0.0,36.4,63.6,102,76.5,24.5,46.2,46.2,2.9,10.8,10.8,0.0,13.7,13.7,21.6,2.9,0.0,Loving
"Robertson County, Texas: Summary level: 050, state:48> county:395",49.1,50.9,76.6,19.4,0.4,0.3,0.1,20.6,57.6,6358,7.7,5.6,10.2,10.9,13.6,18.3,13.7,14.7,2.6,2.7,8.3,2.63,83.8,16.1,24.4,75.6,16890,75.9,18.9,56.0,59.8,6.4,10.4,11.0,13.6,6.6,7.0,11.3,5.1,2.5,Robertson
"Rusk County, Texas: Summary level: 050, state:48> county:401",53.0,47.0,78.6,17.2,0.2,0.6,0.0,16.5,64.0,17960,6.6,5.1,11.0,10.1,15.3,18.4,12.6,12.6,4.8,3.5,9.6,2.71,80.1,14.5,23.3,76.7,53595,77.1,16.1,48.9,52.1,6.1,13.3,13.0,13.0,7.0,5.9,9.1,5.2,1.8,Rusk
"Trinity County, Texas: Summary level: 050, state:48> county:455",48.1,51.9,86.5,9.0,0.3,1.0,0.0,9.7,78.6,5918,7.9,7.5,15.5,13.8,15.9,19.0,8.3,7.2,4.4,0.6,13.1,2.44,83.4,12.8,20.8,79.2,14569,79.8,26.6,41.3,45.1,4.0,9.2,9.8,12.5,6.4,8.8,14.9,9.2,2.5,Trinity
"Bandera County, Texas: Summary level: 050, state:48> county:019",50.7,49.3,91.2,0.8,1.4,0.3,0.0,18.4,78.3,8242,5.3,5.5,9.8,8.1,16.8,20.3,12.4,13.0,4.1,4.7,11.6,2.58,89.3,23.8,16.0,84.0,21763,82.7,25.9,50.1,53.4,4.9,8.8,9.6,13.4,8.6,10.3,16.0,7.9,2.1,Bandera
"Childress County, Texas: Summary level: 050, state:48> county:075",61.6,38.4,83.6,7.6,1.0,1.7,0.0,31.0,57.7,2235,10.6,3.6,11.6,16.2,14.9,19.1,7.5,9.7,5.2,1.7,12.0,2.6,83.9,17.3,41.3,58.7,7226,81.3,13.2,46.4,52.1,10.2,25.1,12.2,8.3,4.4,5.5,6.0,5.3,1.9,Childress
"Comal County, Texas: Summary level: 050, state:48> county:091",49.4,50.6,90.6,1.9,0.2,1.0,0.0,27.1,68.1,48903,4.1,2.9,6.1,7.5,12.2,16.8,15.2,17.0,7.8,10.3,5.7,2.74,92.4,35.3,24.9,75.1,135097,77.1,17.7,57.4,59.6,5.4,11.1,12.0,13.9,7.0,7.8,10.9,4.8,2.0,Comal
"San Jacinto County, Texas: Summary level: 050, state:48> county:407",49.3,50.7,86.2,10.5,0.5,0.0,0.0,12.8,74.7,9487,5.7,6.7,13.9,13.9,15.0,18.5,11.3,9.9,3.2,2.0,9.3,2.92,83.9,10.9,17.8,82.2,27819,78.0,22.0,45.5,48.9,5.0,10.2,11.3,12.3,7.7,7.6,13.9,6.6,1.5,San
"Upshur County, Texas: Summary level: 050, state:48> county:459",49.6,50.4,86.0,8.4,0.7,0.6,0.0,8.4,80.5,14036,6.7,5.5,10.2,10.5,16.5,17.8,13.5,13.0,3.0,3.3,9.0,2.87,84.3,17.0,21.9,78.1,40769,75.8,17.4,52.7,57.0,5.6,10.7,11.6,13.2,8.0,6.8,10.0,5.8,1.6,Upshur
"Waller County, Texas: Summary level: 050, state:48> county:473",49.8,50.2,60.8,24.6,0.8,1.0,0.0,29.8,43.2,14807,5.4,4.4,10.9,10.2,13.7,16.5,11.9,15.4,5.5,6.0,11.6,3.07,80.8,19.9,32.4,67.6,49987,75.6,11.5,58.1,61.8,13.2,11.7,10.1,11.0,5.8,5.1,7.4,3.1,1.1,Waller
"Wilson County, Texas: Summary level: 050, state:48> county:493",50.2,49.8,93.1,1.5,0.3,0.4,0.1,39.4,57.4,15820,4.3,3.5,7.5,8.8,10.3,16.7,15.8,19.5,6.7,6.8,6.9,3.01,86.6,20.5,17.2,82.8,48198,75.5,15.0,56.1,59.8,5.7,11.3,12.3,14.6,7.6,6.6,9.1,3.7,2.2,Wilson
"Hockley County, Texas: Summary level: 050, state:48> county:219",49.3,50.7,89.4,3.4,0.7,0.3,0.1,47.4,47.3,7946,5.1,5.4,12.6,11.7,17.1,17.8,11.9,11.5,3.4,3.4,12.4,2.82,76.0,14.0,29.8,70.2,23162,73.7,13.8,58.6,63.0,7.7,13.4,11.5,11.4,6.4,5.5,7.8,4.0,2.0,Hockley
"Midland County, Texas: Summary level: 050, state:48> county:329",50.3,49.7,84.2,6.6,0.7,2.1,0.0,44.0,46.3,55980,3.3,3.1,6.5,7.7,10.4,16.7,13.8,18.6,8.6,11.4,7.2,2.9,83.8,27.4,33.3,66.7,164194,71.8,10.2,68.0,70.3,7.0,17.6,12.7,10.8,5.8,5.2,5.6,3.1,1.4,Midland
"Llano County, Texas: Summary level: 050, state:48> county:299",49.1,50.9,93.4,0.1,0.9,0.4,0.0,10.2,86.6,8491,5.7,5.4,9.9,12.5,14.0,17.4,11.7,12.4,5.0,5.8,7.6,2.41,86.0,25.7,20.0,80.0,20640,85.4,35.9,43.0,46.5,4.2,8.7,6.9,11.8,6.6,10.2,19.3,13.0,3.7,Llano
"Fannin County, Texas: Summary level: 050, state:48> county:147",52.8,47.2,87.7,6.2,0.6,0.7,0.0,11.0,79.1,12231,8.2,4.7,10.5,11.0,14.7,18.3,13.1,12.5,3.8,3.2,9.0,2.54,85.0,16.7,26.8,73.2,34175,78.8,18.9,48.5,50.9,6.2,12.2,11.8,14.1,7.0,6.4,10.6,5.7,2.6,Fannin
"Brazos County, Texas: Summary level: 050, state:48> county:041",50.7,49.3,75.8,10.5,0.4,6.3,0.0,25.3,56.1,79053,12.1,5.5,11.3,10.5,13.0,15.0,11.1,11.9,4.5,5.0,13.2,2.57,86.7,40.8,53.8,46.2,219193,79.4,8.6,58.6,61.3,20.0,16.0,10.8,9.1,4.4,3.8,5.1,2.6,1.0,Brazos
"Gaines County, Texas: Summary level: 050, state:48> county:165",50.8,49.2,93.7,2.2,0.5,0.5,0.1,41.2,55.6,5737,7.7,3.1,9.4,11.6,12.0,17.4,14.9,14.2,5.5,4.1,10.8,3.52,61.2,12.4,22.6,77.4,20321,64.2,8.7,60.9,64.0,6.0,14.1,11.8,10.9,5.5,4.0,4.8,2.7,1.2,Gaines
"Gray County, Texas: Summary level: 050, state:48> county:179",52.5,47.5,85.2,4.4,1.4,0.7,0.1,28.5,63.9,8000,6.7,4.3,16.0,12.9,11.5,17.5,11.3,12.8,3.6,3.5,12.5,2.64,80.1,13.3,25.5,74.5,22685,74.3,15.7,53.2,56.6,6.2,13.7,13.3,12.3,6.8,4.8,8.2,5.0,2.5,Gray
"Jack County, Texas: Summary level: 050, state:48> county:237",56.4,43.6,93.0,4.8,0.3,0.1,0.0,16.6,77.5,3160,6.7,4.5,13.4,12.2,11.1,20.4,10.1,14.0,3.3,4.3,11.8,2.43,80.1,12.6,18.2,81.8,8842,78.9,17.0,45.1,46.6,6.8,13.1,13.2,13.3,6.3,5.7,9.8,5.3,2.0,Jack
"Bosque County, Texas: Summary level: 050, state:48> county:035",49.3,50.7,95.1,1.6,0.5,0.5,0.0,18.0,78.2,7088,4.6,4.7,12.1,11.3,16.1,20.1,12.5,12.4,3.1,2.9,11.7,2.51,85.1,18.5,21.9,78.1,18122,78.5,24.4,51.6,54.1,4.8,9.5,10.1,12.6,7.9,7.1,13.9,7.6,2.9,Bosque
"Bexar County, Texas: Summary level: 050, state:48> county:029",49.3,50.7,79.7,7.6,0.7,2.8,0.1,60.0,28.0,632574,7.2,4.6,9.8,10.1,13.3,18.7,12.5,13.8,4.9,5.1,12.6,3.0,83.8,27.6,41.2,58.8,1925865,74.1,11.6,59.9,63.6,7.6,15.9,13.4,12.2,5.7,4.8,6.9,3.4,1.4,Bexar
"Baylor County, Texas: Summary level: 050, state:48> county:023",48.8,51.2,92.9,3.3,0.0,0.0,0.0,10.3,84.9,1474,5.3,9.8,10.6,16.9,15.0,12.0,13.7,10.9,1.7,4.1,8.3,2.39,88.5,19.7,28.7,71.3,3591,77.7,24.3,52.0,53.3,6.6,7.6,9.9,13.0,9.7,6.0,12.2,9.3,2.8,Baylor
"Denton County, Texas: Summary level: 050, state:48> county:121",49.2,50.8,75.0,9.5,0.5,8.3,0.1,19.2,60.0,283250,3.6,2.1,5.3,6.5,10.9,16.5,13.3,19.8,10.4,11.6,5.1,2.81,92.5,44.5,35.5,64.5,807047,74.6,9.5,69.8,72.8,6.7,14.9,15.5,14.6,6.1,4.6,6.2,2.5,0.8,Denton
"Galveston County, Texas: Summary level: 050, state:48> county:167",49.3,50.7,78.2,12.6,0.5,3.3,0.1,24.3,57.7,119181,6.0,4.0,8.7,8.3,10.9,15.3,11.3,17.0,8.8,9.7,9.9,2.69,88.2,30.0,33.7,66.3,327089,75.5,13.5,59.8,63.8,6.1,13.4,13.1,13.5,7.2,6.1,8.3,3.9,1.3,Galveston
"Roberts County, Texas: Summary level: 050, state:48> county:393",45.3,54.7,95.4,0.0,0.0,0.9,0.0,13.9,82.0,311,2.9,1.0,8.4,8.0,12.2,19.3,12.9,17.4,14.1,3.9,5.1,2.85,91.0,26.3,25.4,74.6,885,68.7,22.6,53.1,53.8,3.2,9.4,10.1,10.7,6.2,5.1,11.2,9.4,2.0,Roberts
"Uvalde County, Texas: Summary level: 050, state:48> county:463",48.4,51.6,89.3,0.5,0.5,1.0,0.1,71.3,26.7,8683,7.2,9.8,14.6,11.9,15.5,16.7,11.6,8.5,2.8,1.4,14.1,3.05,72.4,15.8,26.0,74.0,27009,72.7,16.8,54.5,57.7,7.2,13.0,11.4,10.6,4.7,5.8,9.5,6.0,1.3,Uvalde
"Bowie County, Texas: Summary level: 050, state:48> county:037",50.4,49.6,68.9,24.6,0.9,1.1,0.0,7.6,63.9,33731,9.6,6.3,11.0,11.0,14.3,17.6,11.6,11.1,3.8,3.6,13.8,2.62,88.2,19.9,36.2,63.8,93858,76.3,16.0,50.2,53.7,6.6,13.4,13.4,12.6,6.6,5.8,9.2,5.0,1.8,Bowie
"Kent County, Texas: Summary level: 050, state:48> county:263",43.7,56.3,88.5,1.1,1.9,0.0,0.0,16.3,81.8,318,3.8,13.5,10.1,12.9,15.1,14.8,5.7,13.2,0.9,10.1,9.1,2.22,81.3,23.6,29.9,70.1,749,77.7,30.3,50.9,52.9,1.6,5.5,10.5,12.0,8.7,7.2,19.5,7.9,2.9,Kent
"Polk County, Texas: Summary level: 050, state:48> county:373",54.1,45.9,84.2,10.3,1.6,0.7,0.1,15.0,70.8,17803,8.0,6.7,11.4,12.5,14.4,18.6,10.2,10.5,3.9,3.9,14.2,2.48,80.2,14.0,23.6,76.4,47837,79.5,18.6,47.4,50.9,5.6,11.5,12.0,13.3,8.0,8.4,12.5,4.6,1.6,Polk
"Refugio County, Texas: Summary level: 050, state:48> county:391",49.6,50.4,79.8,5.9,0.2,0.2,0.0,50.2,41.8,2577,7.3,9.5,9.9,11.6,13.1,23.1,9.7,11.3,2.8,1.7,15.1,2.74,80.7,11.8,29.0,71.0,7236,76.5,21.4,49.3,54.4,4.9,10.4,10.4,12.3,7.2,6.0,12.1,6.4,2.9,Refugio
"Van Zandt County, Texas: Summary level: 050, state:48> county:467",49.0,51.0,93.0,2.6,0.7,0.5,0.1,10.6,84.1,19615,5.7,5.0,12.4,10.4,14.3,20.2,12.1,12.6,4.0,3.3,9.6,2.74,83.5,17.1,22.8,77.2,54368,76.7,20.1,51.1,53.9,5.2,10.3,11.3,13.2,6.8,7.4,11.7,6.7,1.8,Van
"Caldwell County, Texas: Summary level: 050, state:48> county:055",50.5,49.5,79.7,6.4,0.7,1.0,0.1,51.5,40.3,13225,7.6,4.6,9.1,10.7,15.2,19.9,13.4,12.3,4.0,3.2,13.0,2.84,78.8,14.8,34.0,66.0,41401,75.6,13.4,55.9,57.5,8.3,13.3,12.4,12.3,6.8,5.7,8.1,3.6,1.8,Caldwell
"Wilbarger County, Texas: Summary level: 050, state:48> county:487",49.2,50.8,77.9,9.7,1.2,0.7,0.0,29.0,58.8,5263,5.1,8.4,13.2,11.0,13.3,20.1,14.5,9.0,3.5,2.0,11.9,2.33,78.5,16.1,37.3,62.7,12906,77.4,17.8,61.7,64.2,5.1,14.5,11.6,11.5,8.1,5.7,10.3,5.9,1.5,Wilbarger
"Martin County, Texas: Summary level: 050, state:48> county:317",52.3,47.7,82.9,0.9,1.7,0.1,0.2,45.8,53.0,1626,4.4,3.1,8.7,8.7,14.1,14.3,13.2,13.3,9.0,11.2,6.3,3.41,77.1,20.4,23.1,76.9,5614,68.8,11.7,62.7,64.4,7.1,11.4,10.8,15.2,5.5,4.0,6.7,4.2,0.7,Martin
"Reagan County, Texas: Summary level: 050, state:48> county:383",52.0,48.0,41.0,0.7,0.0,0.0,0.0,70.7,28.4,1147,6.3,1.8,8.5,7.7,11.0,18.7,15.6,24.5,2.9,3.0,9.6,3.24,79.8,10.6,30.2,69.8,3752,70.4,9.3,61.7,64.5,5.9,14.9,14.7,10.0,6.4,5.5,4.5,2.6,2.2,Reagan
"Yoakum County, Texas: Summary level: 050, state:48> county:501",51.8,48.2,95.8,0.4,0.1,0.1,0.0,65.8,32.2,2676,2.5,7.4,6.1,7.6,9.3,24.3,11.1,20.8,5.7,5.3,7.3,3.2,68.2,16.3,20.7,79.3,8571,67.0,11.3,63.0,67.0,7.9,14.3,11.9,10.1,7.2,3.6,6.9,3.7,0.7,Yoakum
"Hale County, Texas: Summary level: 050, state:48> county:189",52.0,48.0,85.7,4.8,0.8,0.3,0.0,59.1,34.2,11146,8.7,5.2,11.2,11.5,17.6,20.7,12.8,8.7,2.1,1.5,14.4,2.86,76.2,16.5,39.5,60.5,34113,72.6,13.2,55.1,59.0,7.9,13.8,11.7,11.9,6.0,4.8,7.1,3.9,2.1,Hale
"Shelby County, Texas: Summary level: 050, state:48> county:419",49.3,50.7,77.9,18.3,0.8,1.6,0.0,18.1,61.7,9292,11.4,6.2,14.0,12.2,15.7,19.3,6.8,10.3,1.6,2.6,20.5,2.72,75.0,14.5,26.0,74.0,25478,73.1,16.8,49.1,52.9,6.3,11.3,11.5,11.9,6.6,6.0,9.4,5.8,1.7,Shelby
"Red River County, Texas: Summary level: 050, state:48> county:387",48.8,51.2,79.1,16.9,0.3,0.0,0.0,7.3,73.2,5048,10.3,8.4,13.1,14.4,13.7,18.7,10.4,8.8,1.3,0.9,14.9,2.39,84.5,12.6,24.1,75.9,12275,79.9,23.6,48.2,52.3,5.5,9.6,11.6,12.0,8.4,6.5,13.6,7.5,2.6,Red
"Runnels County, Texas: Summary level: 050, state:48> county:399",50.8,49.2,92.2,3.1,0.2,0.2,0.0,33.9,61.8,3749,8.1,4.6,14.7,14.0,17.0,16.1,8.5,11.3,3.8,2.1,11.6,2.69,78.5,18.3,30.4,69.6,10310,75.9,20.6,53.6,55.0,6.6,10.2,11.2,12.0,6.4,7.2,11.0,6.8,2.9,Runnels
"Sutton County, Texas: Summary level: 050, state:48> county:435",54.7,45.3,64.7,0.5,0.3,0.0,0.0,61.7,38.0,1484,7.3,1.9,9.9,8.8,16.4,19.3,10.5,17.0,7.6,1.3,6.0,2.59,75.3,17.7,32.7,67.3,3865,75.3,16.9,64.3,68.1,6.0,14.9,12.6,9.7,8.6,6.2,10.5,3.6,2.8,Sutton
"Tom Green County, Texas: Summary level: 050, state:48> county:451",49.7,50.3,86.0,4.3,0.4,1.3,0.0,39.4,53.8,43131,5.9,4.3,11.4,12.1,15.1,18.2,12.3,12.0,4.3,4.2,9.2,2.58,85.7,24.2,37.5,62.5,117466,76.3,14.9,58.3,60.8,8.4,15.7,11.0,10.8,6.2,5.4,8.3,4.4,2.1,Tom
"Victoria County, Texas: Summary level: 050, state:48> county:469",48.9,51.1,87.6,6.0,0.3,1.1,0.0,46.5,45.0,32544,6.6,4.4,10.4,9.8,14.0,16.8,12.6,15.5,5.3,4.6,11.4,2.79,83.2,20.1,34.1,65.9,91970,74.4,15.4,59.9,63.4,6.7,13.9,11.9,11.7,6.1,6.1,8.9,4.3,2.2,Victoria
"Wharton County, Texas: Summary level: 050, state:48> county:481",49.1,50.9,81.2,14.4,0.1,0.2,0.0,40.9,44.9,15256,7.4,7.2,11.5,9.0,15.2,18.2,9.2,13.5,6.6,2.3,13.8,2.69,78.3,17.1,33.0,67.0,41551,74.0,16.3,58.9,62.2,6.4,12.2,11.1,12.2,7.4,5.6,9.0,5.1,2.2,Wharton
"Wichita County, Texas: Summary level: 050, state:48> county:485",51.8,48.2,78.2,10.3,1.1,2.2,0.0,18.8,65.6,47951,9.6,6.3,11.5,10.8,15.0,17.9,12.0,11.2,3.3,2.4,13.7,2.43,86.5,23.0,38.9,61.1,131818,77.4,14.2,52.4,55.4,9.1,15.0,11.4,11.3,6.5,5.5,7.7,4.5,2.0,Wichita
"Borden County, Texas: Summary level: 050, state:48> county:033",52.0,48.0,97.9,0.0,0.0,0.0,0.0,8.4,89.5,261,2.7,3.8,3.8,6.1,9.6,18.8,17.2,30.7,3.8,3.4,0.0,2.55,93.1,35.0,24.9,75.1,665,74.1,26.0,53.3,54.4,3.5,13.5,9.2,8.7,6.5,5.7,15.8,7.4,2.9,Borden
"Marion County, Texas: Summary level: 050, state:48> county:315",48.7,51.3,73.0,23.4,0.4,0.0,0.4,4.0,70.8,4459,10.5,8.9,15.5,12.2,17.5,12.4,8.9,6.3,2.9,5.0,12.9,2.24,83.5,14.9,21.6,78.4,10083,81.7,25.2,42.8,48.1,3.8,9.0,10.1,13.6,8.4,8.8,14.9,8.9,1.5,Marion
"Maverick County, Texas: Summary level: 050, state:48> county:323",49.6,50.4,92.7,0.5,1.2,0.5,0.1,95.2,2.5,16307,10.5,9.9,16.1,10.7,12.4,15.9,12.0,7.7,3.4,1.5,24.2,3.54,59.7,12.5,34.0,66.0,57970,68.2,11.4,51.5,58.3,8.5,12.9,12.0,10.9,4.7,4.5,6.5,3.9,1.0,Maverick
"Grayson County, Texas: Summary level: 050, state:48> county:181",48.8,51.2,86.7,5.5,1.3,1.4,0.1,13.1,75.8,47957,6.6,4.9,10.0,10.1,14.5,17.7,15.1,12.5,5.5,3.1,10.6,2.63,88.6,20.5,32.6,67.4,128560,76.2,17.3,58.4,61.7,6.0,12.1,11.7,12.8,7.3,6.4,10.3,5.1,2.0,Grayson
"Live Oak County, Texas: Summary level: 050, state:48> county:297",54.7,45.3,92.7,2.9,0.2,1.0,0.0,39.4,56.5,3675,4.1,8.3,10.4,11.5,10.4,24.1,8.6,14.9,4.2,3.5,10.5,2.89,79.2,13.2,19.2,80.8,12123,79.9,20.0,44.8,45.9,4.7,14.7,12.6,11.5,6.7,6.9,11.3,6.2,2.4,Live
"Palo Pinto County, Texas: Summary level: 050, state:48> county:363",49.4,50.6,92.0,2.2,0.7,0.8,0.1,19.9,75.2,10312,7.0,6.2,14.3,10.0,15.7,17.8,10.6,11.3,3.4,3.8,12.9,2.72,83.9,16.5,27.3,72.7,28317,76.4,19.1,53.2,57.6,5.5,11.7,10.5,12.8,6.4,7.6,11.0,6.1,2.0,Palo
"Karnes County, Texas: Summary level: 050, state:48> county:255",59.4,40.6,72.6,8.0,0.2,0.1,0.0,54.0,36.7,4246,9.2,6.1,10.0,11.8,10.9,17.0,11.4,10.8,5.2,7.7,17.0,2.9,76.2,14.4,26.8,73.2,15387,78.8,14.0,43.2,45.1,6.6,18.6,13.2,11.2,6.0,5.2,7.2,4.6,2.2,Karnes
"DeWitt County, Texas: Summary level: 050, state:48> county:123",51.8,48.2,66.4,9.3,0.7,0.0,0.0,34.9,55.2,7088,6.5,8.1,9.4,10.9,12.5,16.9,12.6,12.5,3.4,7.2,12.1,2.62,81.0,12.8,24.8,75.2,20435,77.4,19.2,49.0,52.2,4.3,12.0,13.9,12.2,6.9,7.0,10.3,6.3,2.6,DeWitt
"Callahan County, Texas: Summary level: 050, state:48> county:059",49.1,50.9,94.7,0.5,0.1,0.3,0.0,9.4,86.4,5319,12.3,4.9,12.2,10.8,13.6,19.3,11.4,8.6,4.7,2.0,8.7,2.57,88.2,19.1,17.2,82.8,13770,76.6,20.0,51.9,53.7,4.6,11.0,10.7,13.3,7.5,7.5,11.4,6.7,1.9,Callahan
"Cass County, Texas: Summary level: 050, state:48> county:067",48.8,51.2,78.1,17.4,0.1,0.4,0.0,4.4,76.4,11789,9.0,5.9,12.4,12.9,15.5,17.6,11.2,11.0,2.5,2.0,13.7,2.52,85.5,16.4,21.9,78.1,30087,77.4,21.5,48.5,52.3,4.7,10.5,11.0,13.1,7.1,7.0,12.1,6.8,2.6,Cass
"Gregg County, Texas: Summary level: 050, state:48> county:183",48.8,51.2,74.5,20.3,0.4,1.3,0.1,18.6,57.8,45532,7.5,5.3,11.4,11.8,15.0,18.7,10.5,12.3,4.2,3.3,13.9,2.61,83.8,20.8,40.7,59.3,123494,74.1,14.7,58.5,61.4,7.0,13.8,11.9,11.8,6.6,5.6,8.1,4.4,2.2,Gregg
"Madison County, Texas: Summary level: 050, state:48> county:313",57.5,42.5,73.4,15.0,0.3,3.1,0.2,22.9,55.3,4201,6.6,6.3,12.6,13.8,11.2,19.2,7.5,16.1,4.0,2.6,11.8,2.49,80.0,13.6,26.4,73.6,14128,78.6,14.6,38.7,39.9,9.2,19.3,13.4,11.3,4.3,5.7,7.8,5.3,1.5,Madison
"Lubbock County, Texas: Summary level: 050, state:48> county:303",49.3,50.7,81.1,7.3,1.1,2.2,0.1,35.0,54.0,112185,9.1,4.9,10.8,10.7,14.1,17.5,12.1,12.2,4.2,4.4,11.8,2.58,85.8,29.1,44.8,55.2,301454,75.9,12.0,62.5,65.2,12.5,14.7,11.4,10.4,5.5,4.9,6.8,3.8,1.5,Lubbock
"Kaufman County, Texas: Summary level: 050, state:48> county:257",49.1,50.9,82.0,10.9,0.4,1.2,0.1,20.6,65.3,37364,5.0,4.1,7.6,8.3,12.9,18.3,12.2,20.4,7.6,3.8,10.3,3.14,86.2,20.7,23.7,76.3,118910,72.3,11.8,61.7,66.1,5.6,13.2,14.0,13.4,6.7,5.1,7.2,3.6,1.0,Kaufman
"Kendall County, Texas: Summary level: 050, state:48> county:259",48.6,51.4,90.2,0.8,0.6,0.9,0.1,23.6,72.9,14159,3.7,2.2,4.5,8.5,9.2,17.2,13.2,18.3,9.0,14.1,3.3,2.93,93.1,40.9,27.1,72.9,41982,76.5,18.8,58.5,61.2,5.4,9.4,12.2,13.8,7.7,6.6,10.9,5.6,2.3,Kendall
"Floyd County, Texas: Summary level: 050, state:48> county:153",49.1,50.9,93.0,3.9,0.1,0.2,0.0,58.4,37.2,2328,8.2,6.7,13.1,8.9,14.7,22.3,13.2,9.2,1.9,1.8,15.1,2.51,73.5,15.9,28.2,71.8,5872,73.1,18.7,53.8,57.5,6.1,11.6,12.5,9.9,6.5,5.9,9.8,6.2,2.7,Floyd
"Bailey County, Texas: Summary level: 050, state:48> county:017",51.3,48.7,83.4,0.8,1.1,1.0,0.0,64.3,33.1,2111,5.6,5.2,8.2,18.6,18.0,15.3,11.9,9.5,5.2,2.4,9.9,3.27,74.1,17.7,21.6,78.4,7092,71.5,14.1,61.8,63.2,8.2,13.3,13.1,10.1,5.2,6.5,7.0,5.9,1.3,Bailey
"Chambers County, Texas: Summary level: 050, state:48> county:071",50.6,49.4,88.0,7.8,0.2,1.3,0.0,21.8,67.5,13529,5.4,5.0,7.3,7.9,11.5,11.8,11.4,18.2,11.7,9.8,9.3,2.96,87.3,21.5,16.1,83.9,40292,72.0,10.9,59.0,62.8,6.3,13.1,13.6,14.0,6.3,5.4,7.0,3.0,0.9,Chambers
"Bell County, Texas: Summary level: 050, state:48> county:027",49.9,50.1,63.5,23.5,0.7,2.9,0.7,24.4,46.4,120241,6.4,4.0,9.4,10.6,15.1,21.0,13.8,13.0,3.7,3.1,11.1,2.76,90.6,24.5,45.7,54.3,342236,72.2,10.3,54.3,58.8,9.0,17.0,12.8,10.8,5.2,4.3,6.2,2.9,1.2,Bell
"Cameron County, Texas: Summary level: 050, state:48> county:061",48.6,51.4,94.5,0.5,0.3,0.7,0.0,89.5,9.1,123185,12.6,8.3,14.7,12.4,13.0,16.2,9.3,8.7,2.8,1.9,27.0,3.39,67.2,17.3,33.3,66.7,421750,68.9,12.8,51.5,55.2,7.5,12.2,12.4,11.1,5.2,4.4,7.2,4.2,1.5,Cameron
"Deaf Smith County, Texas: Summary level: 050, state:48> county:117",50.3,49.7,89.4,1.0,0.5,0.5,0.1,72.3,25.3,6139,5.4,6.8,7.7,11.2,17.5,18.3,14.7,14.2,2.3,2.1,15.7,3.03,73.0,12.2,36.7,63.3,18899,68.6,12.3,63.2,66.3,6.9,12.6,12.2,11.0,5.8,4.9,6.8,3.9,1.6,Deaf
"El Paso County, Texas: Summary level: 050, state:48> county:141",49.1,50.9,80.3,3.4,0.6,1.2,0.1,82.4,12.2,265724,8.8,6.5,12.6,11.8,15.3,18.3,10.4,10.4,3.4,2.5,18.1,3.1,77.5,22.8,38.6,61.4,837654,72.2,11.6,55.1,59.0,8.5,14.7,12.5,11.6,5.5,4.7,6.5,3.7,1.5,El
"La Salle County, Texas: Summary level: 050, state:48> county:283",59.5,40.5,77.8,1.4,0.0,0.2,0.0,82.4,15.2,2216,6.9,11.2,10.2,4.0,14.2,30.6,7.1,3.7,6.6,5.5,10.4,2.92,68.3,13.1,31.6,68.4,7409,78.1,14.0,46.7,48.7,8.2,20.2,12.0,13.3,4.9,3.9,9.0,4.5,0.5,La
"Terrell County, Texas: Summary level: 050, state:48> county:443",49.8,50.2,65.0,2.7,0.2,0.0,0.0,63.6,30.7,396,21.0,0.5,19.9,8.6,17.4,7.3,9.8,13.4,1.3,0.8,10.5,2.18,81.5,15.3,16.4,83.6,862,86.9,31.7,45.2,49.9,3.7,8.5,14.8,13.7,5.6,8.9,17.5,9.2,5.0,Terrell
"Tyler County, Texas: Summary level: 050, state:48> county:457",54.6,45.4,84.0,11.4,0.1,0.3,0.0,7.5,79.3,7020,7.3,7.9,12.7,12.2,13.9,18.0,12.5,11.5,2.9,1.2,12.3,2.67,84.4,12.5,14.7,85.3,21496,81.0,21.4,37.5,41.6,7.6,12.5,10.8,11.4,7.4,6.9,12.3,6.8,2.4,Tyler
"Wheeler County, Texas: Summary level: 050, state:48> county:483",51.9,48.1,87.9,2.9,0.4,0.1,0.3,26.4,68.2,2254,6.3,7.5,10.6,10.2,16.0,15.5,15.0,11.4,5.2,2.3,14.9,2.4,81.3,16.6,37.2,62.8,5482,74.0,18.5,60.3,63.0,4.6,14.3,11.0,10.6,7.8,5.5,10.5,5.2,2.8,Wheeler
