,male,female,white,black,native,asian,aapi,hispanic,non-hispanic white,income,less than 10k,10-15k,15-25,25-35,35-50,50-75k,75-100,100-150,150-200,200+,pct below PL,HH size,hs,college,rentals,owner-occupied,pop,over_18,over_65,employed,in civilian labor force,20-24,25-34,35-44,45-54,55-59,60-64,65-74,75-84,85+,County
"Rockwall County, Texas: Summary level: 050, state:48> county:397",49.0,51.0,86.5,5.5,0.2,2.4,0.0,16.7,72.8,29392,2.4,2.3,5.3,5.5,10.7,16.6,13.9,21.9,10.6,11.0,4.9,2.97,91.9,38.0,19.8,80.2,88010,72.1,11.7,64.6,68.3,5.1,11.4,15.3,14.5,6.5,5.0,7.2,3.3,1.2,Rockwall
"Taylor County, Texas: Summary level: 050, state:48> county:441",49.0,51.0,80.0,7.7,0.6,1.9,0.0,23.4,65.1,49489,7.7,6.0,11.3,12.2,15.2,20.0,10.9,10.8,3.1,2.9,12.0,2.6,86.8,24.1,41.9,58.1,135234,75.4,13.9,58.2,61.5,11.0,14.2,10.6,11.1,5.6,5.1,7.4,4.7,1.8,Taylor
"Throckmorton County, Texas: Summary level: 050, state:48> county:447",46.6,53.4,96.2,0.3,0.0,0.5,0.0,15.1,81.1,725,8.1,11.2,14.3,13.4,9.0,15.9,12.0,11.9,1.5,2.8,8.9,2.07,80.6,19.9,27.3,72.7,1520,81.6,28.0,52.4,54.1,5.7,7.1,7.5,16.9,6.5,8.2,14.4,9.2,4.3,Throckmorton
"Walker County, Texas: Summary level: 050, state:48> county:471",58.5,41.5,73.1,23.0,0.3,1.2,0.0,17.6,57.3,20695,14.7,6.7,11.2,12.2,13.6,16.8,11.3,9.1,2.5,2.0,13.4,2.43,82.6,19.5,46.2,53.8,69926,84.5,11.4,37.6,39.3,14.1,14.3,13.9,13.9,6.5,4.6,6.6,3.4,1.4,Walker
"Wood County, Texas: Summary level: 050, state:48> county:499",49.6,50.4,89.6,5.2,0.7,0.6,0.0,9.4,83.5,16097,7.1,5.6,12.0,12.1,15.1,20.6,11.2,10.4,3.2,2.7,9.2,2.6,85.1,17.1,19.8,80.2,43198,80.4,26.3,43.7,48.1,5.2,9.1,9.8,12.2,7.7,7.1,15.3,8.4,2.6,Wood
"Aransas County, Texas: Summary level: 050, state:48> county:007",49.5,50.5,88.2,1.7,0.7,1.0,0.0,26.3,68.1,9552,7.1,6.6,12.4,13.2,14.7,17.4,7.3,11.9,4.0,5.4,11.5,2.54,83.2,20.2,25.2,74.8,24729,81.5,26.9,47.7,51.5,4.8,9.0,9.5,13.3,7.7,7.6,15.9,8.6,2.5,Aransas
"Cochran County, Texas: Summary level: 050, state:48> county:079",51.2,48.8,88.4,3.4,0.2,0.0,0.0,56.8,37.9,1007,12.1,10.1,12.1,9.7,16.0,17.5,8.1,10.3,2.4,1.6,17.5,2.82,70.0,9.5,21.1,78.9,2955,71.2,14.3,54.8,59.0,4.7,15.2,9.7,11.9,6.2,5.1,6.7,6.3,1.4,Cochran
"Coke County, Texas: Summary level: 050, state:48> county:081",52.1,47.9,92.6,0.8,1.3,0.1,0.0,21.0,77.0,1567,5.2,9.0,17.0,11.6,15.8,17.5,11.1,9.3,1.5,1.9,9.9,1.98,85.3,20.5,28.9,71.1,3228,79.8,26.6,57.5,60.0,4.4,5.9,11.9,14.7,8.4,6.3,15.2,8.6,2.7,Coke
"Coryell County, Texas: Summary level: 050, state:48> county:099",49.7,50.3,71.7,14.2,0.8,1.9,0.9,17.5,59.9,22791,5.9,4.6,11.6,10.5,18.2,20.5,13.1,11.4,2.4,1.8,11.2,2.71,87.6,15.1,43.5,56.5,75710,74.9,8.9,39.2,43.1,10.8,19.0,14.4,11.2,4.6,3.6,5.4,2.7,0.8,Coryell
"Hemphill County, Texas: Summary level: 050, state:48> county:211",47.8,52.2,88.8,1.2,0.7,0.2,0.0,34.8,61.6,1374,5.0,6.9,2.3,8.2,12.4,20.8,15.3,16.6,7.2,5.2,8.7,2.99,78.7,23.2,31.6,68.4,4151,68.1,12.9,63.5,66.5,5.3,11.6,14.3,10.3,6.7,4.3,7.8,2.3,2.8,Hemphill
"Moore County, Texas: Summary level: 050, state:48> county:341",51.5,48.5,76.6,3.7,0.5,8.5,0.0,53.3,34.0,6772,5.4,3.5,9.0,12.6,18.8,23.2,11.9,9.6,4.0,2.1,13.6,3.25,63.9,13.5,33.8,66.2,22186,68.1,9.7,66.5,69.3,7.5,13.9,12.5,11.8,4.6,5.3,5.4,3.0,1.3,Moore
"Potter County, Texas: Summary level: 050, state:48> county:375",51.4,48.6,78.3,9.5,0.4,5.0,0.1,37.2,45.9,43154,8.8,7.8,14.1,13.8,15.1,17.9,9.1,8.2,3.0,2.2,18.2,2.66,76.4,14.6,42.8,57.2,121883,72.4,11.6,58.3,61.1,7.1,15.4,12.7,12.4,6.2,4.7,6.4,3.6,1.6,Potter
"San Augustine County, Texas: Summary level: 050, state:48> county:405",48.8,51.2,74.1,21.7,1.9,0.1,0.0,6.7,68.8,2972,18.1,4.4,20.6,13.4,14.1,14.1,5.9,4.4,3.4,1.6,18.7,2.79,80.5,11.5,19.5,80.5,8556,79.6,25.2,32.2,37.5,3.3,10.3,8.6,13.5,7.5,7.7,14.9,7.9,2.4,San
"Shackelford County, Texas: Summary level: 050, state:48> county:417",49.8,50.2,94.0,0.2,0.0,0.2,0.0,11.5,85.8,1317,11.5,6.0,10.0,6.3,15.7,24.0,11.2,12.5,0.7,2.2,13.9,2.51,84.5,25.2,20.7,79.3,3323,75.6,17.2,57.3,60.3,3.9,8.9,12.3,14.0,7.0,7.8,9.4,6.5,1.3,Shackelford
"Starr County, Texas: Summary level: 050, state:48> county:427",48.5,51.5,94.4,0.1,0.1,0.1,0.0,99.0,0.8,16219,15.3,12.5,19.9,11.8,13.2,12.0,7.0,5.9,1.4,1.0,35.3,3.85,48.5,9.3,26.2,73.8,63008,66.7,11.2,47.7,55.6,8.2,12.7,12.2,10.8,4.2,4.1,6.3,3.7,1.1,Starr
"Upton County, Texas: Summary level: 050, state:48> county:461",48.6,51.4,49.9,4.8,0.1,0.3,0.0,52.5,41.7,1263,12.9,4.3,10.1,12.3,12.3,14.4,12.8,12.6,3.0,5.3,15.2,2.7,75.4,9.9,26.0,74.0,3475,69.3,13.7,54.3,56.8,4.9,14.1,10.8,12.9,6.9,3.4,7.7,4.8,1.3,Upton
"Brown County, Texas: Summary level: 050, state:48> county:049",49.4,50.6,91.7,4.4,0.3,0.5,0.0,21.0,73.1,13361,7.8,8.1,13.6,12.8,14.6,19.4,10.6,9.4,1.2,2.5,13.4,2.7,85.1,18.5,28.9,71.1,37935,77.0,19.0,49.8,51.9,6.7,11.5,11.3,12.6,7.4,5.8,10.8,6.2,2.0,Brown
"Hall County, Texas: Summary level: 050, state:48> county:191",50.1,49.9,82.0,7.0,0.3,0.5,0.0,34.0,57.4,1235,11.0,10.9,24.9,14.5,13.7,12.0,5.5,4.5,1.5,1.5,23.0,2.5,72.1,12.5,38.1,61.9,3162,76.1,22.9,46.3,50.9,4.3,6.5,9.8,12.8,5.7,7.9,12.5,7.3,3.1,Hall
"Franklin County, Texas: Summary level: 050, state:48> county:159",50.8,49.2,89.5,4.3,0.7,0.0,0.1,13.7,79.8,4114,8.6,9.5,16.3,8.9,12.5,15.6,12.1,10.7,1.9,3.8,12.1,2.54,85.5,19.0,27.1,72.9,10571,75.6,19.5,54.1,57.9,4.7,10.1,11.4,13.1,7.5,7.0,11.1,6.8,1.5,Franklin
"Frio County, Texas: Summary level: 050, state:48> county:163",59.1,40.9,72.0,3.7,0.1,0.5,0.0,78.4,16.8,4660,11.5,9.2,12.5,13.5,14.3,18.0,7.9,8.0,3.1,2.0,17.8,3.36,62.8,7.3,30.8,69.2,18542,75.6,12.2,46.7,50.2,11.4,15.7,11.6,11.7,3.6,5.1,6.8,4.0,1.5,Frio
"Lampasas County, Texas: Summary level: 050, state:48> county:281",49.0,51.0,87.7,3.6,0.6,1.0,0.3,18.7,73.4,7583,8.2,3.1,11.7,8.1,18.7,18.1,13.5,10.9,5.2,2.6,9.1,2.65,88.6,20.5,27.6,72.4,20357,75.7,17.7,51.2,55.7,5.0,10.5,12.8,13.5,6.5,7.2,10.5,5.4,1.9,Lampasas
"Hardeman County, Texas: Summary level: 050, state:48> county:197",48.9,51.1,84.1,8.3,0.0,0.4,0.0,23.1,66.5,1590,9.7,10.1,21.1,8.8,14.5,15.5,12.6,5.3,0.6,1.8,9.8,2.46,75.6,13.5,27.4,72.6,3952,76.3,19.1,51.4,54.5,4.4,11.7,10.7,13.8,9.3,6.0,10.8,5.2,3.1,Hardeman
"Briscoe County, Texas: Summary level: 050, state:48> county:045",50.8,49.2,90.4,2.5,0.0,0.0,0.4,31.2,62.7,698,7.2,4.7,15.9,17.3,12.2,19.9,11.7,6.0,2.1,2.9,11.2,2.4,77.5,23.0,24.9,75.1,1672,77.6,21.8,56.3,59.8,6.9,7.8,13.2,12.4,7.5,6.2,12.1,7.4,2.3,Briscoe
"Liberty County, Texas: Summary level: 050, state:48> county:291",49.6,50.4,81.6,10.3,0.3,0.7,0.0,20.7,66.9,25611,7.0,6.2,12.4,10.2,14.6,19.4,11.1,12.7,3.3,3.2,12.4,2.81,76.2,10.0,25.1,74.9,78598,74.8,12.8,46.6,51.3,7.1,13.7,12.9,13.7,6.6,5.6,8.0,3.6,1.2,Liberty
"Loving County, Texas: Summary level: 050, state:48> county:301",52.6,47.4,88.2,0.0,3.9,0.0,0.0,15.8,72.4,37,8.1,13.5,16.2,5.4,2.7,10.8,32.4,5.4,5.4,0.0,0.0,2.05,74.6,3.0,54.1,45.9,76,92.1,25.0,55.7,55.7,3.9,0.0,15.8,2.6,31.6,13.2,25.0,0.0,0.0,Loving
"Robertson County, Texas: Summary level: 050, state:48> county:395",49.7,50.3,75.7,20.0,0.6,0.3,0.2,19.8,58.2,6366,8.4,7.6,10.7,11.5,12.6,19.6,13.6,11.8,2.7,1.6,11.9,2.57,82.6,17.4,27.4,72.6,16537,75.6,18.5,55.4,60.1,6.3,10.4,10.8,13.8,7.4,6.1,10.7,4.7,3.1,Robertson
"Rusk County, Texas: Summary level: 050, state:48> county:401",52.4,47.6,79.1,17.3,0.3,0.5,0.0,15.9,65.0,17795,6.3,6.9,13.6,10.7,14.3,17.9,12.2,10.9,3.9,3.2,13.2,2.72,79.3,14.7,26.0,74.0,53197,76.7,15.2,49.5,52.5,6.6,13.3,12.6,13.7,7.1,5.9,8.5,4.7,1.9,Rusk
"Trinity County, Texas: Summary level: 050, state:48> county:455",47.7,52.3,86.6,9.9,0.5,0.3,0.0,9.1,79.4,5459,9.8,7.6,17.9,13.5,18.0,16.1,7.1,6.3,2.9,0.8,12.7,2.61,83.7,12.2,19.7,80.3,14360,79.9,26.2,40.5,45.2,3.8,8.9,10.2,12.9,6.9,8.1,14.6,9.3,2.3,Trinity
"Bandera County, Texas: Summary level: 050, state:48> county:019",49.6,50.4,92.5,0.7,1.2,0.2,0.0,17.7,79.2,8256,7.2,5.8,8.5,7.7,17.7,17.8,13.4,12.5,5.5,4.0,10.1,2.48,86.8,24.0,16.9,83.1,21015,82.3,24.8,49.4,51.5,4.6,7.7,10.0,15.1,9.7,8.9,15.5,6.3,3.0,Bandera
"Childress County, Texas: Summary level: 050, state:48> county:075",56.0,44.0,82.3,7.2,0.9,2.5,3.5,20.3,65.2,2356,12.7,6.2,12.9,15.9,14.3,17.0,7.6,8.2,4.3,0.8,22.3,2.5,85.3,15.6,41.8,58.2,7059,79.8,15.2,43.5,46.4,10.3,19.5,12.9,9.0,6.0,5.0,7.6,4.9,2.7,Childress
"Comal County, Texas: Summary level: 050, state:48> county:091",49.2,50.8,90.6,2.0,0.3,1.0,0.0,26.4,69.2,45338,4.2,4.0,7.2,8.6,12.3,17.1,14.8,16.4,7.9,7.4,6.8,2.72,91.5,34.5,25.1,74.9,124234,77.0,17.3,57.2,59.9,5.3,10.7,12.0,14.4,7.6,7.3,10.6,4.8,1.9,Comal
"Houston County, Texas: Summary level: 050, state:48> county:225",53.6,46.4,68.5,25.0,0.1,0.4,0.0,10.6,62.1,8221,11.0,10.4,16.4,15.1,13.2,14.3,10.3,7.5,0.5,1.3,18.1,2.39,82.4,14.5,29.6,70.4,22802,80.8,20.5,42.5,44.7,5.9,10.8,12.6,15.0,7.7,6.2,11.2,6.9,2.4,Houston
"Navarro County, Texas: Summary level: 050, state:48> county:349",49.2,50.8,76.4,13.6,1.9,0.6,1.1,25.6,57.9,17409,9.4,4.4,13.3,13.0,16.7,18.4,9.9,10.2,2.6,2.1,16.1,2.72,76.8,15.7,32.4,67.6,48177,73.7,16.2,54.1,60.3,5.7,11.5,12.0,13.1,6.6,5.8,9.5,4.8,1.9,Navarro
"Scurry County, Texas: Summary level: 050, state:48> county:415",54.0,46.0,87.6,4.7,0.6,0.3,0.0,39.2,54.4,5908,3.3,5.6,7.0,14.1,14.6,21.8,14.1,11.5,5.7,2.4,5.1,2.62,80.7,15.4,27.0,73.0,17314,74.3,13.9,53.5,55.9,6.7,14.0,12.5,12.7,5.9,5.4,7.7,4.4,1.8,Scurry
"Stonewall County, Texas: Summary level: 050, state:48> county:433",50.2,49.8,88.2,4.9,0.0,0.0,0.0,23.0,71.9,501,4.8,13.6,14.0,10.0,9.0,14.0,18.2,10.4,3.0,3.2,7.5,2.35,79.5,13.5,24.0,76.0,1233,73.7,23.8,53.3,57.2,0.4,8.9,10.4,13.2,8.5,7.0,13.0,7.9,3.0,Stonewall
"Bastrop County, Texas: Summary level: 050, state:48> county:021",50.9,49.1,77.7,8.0,0.6,0.9,0.0,35.2,54.4,25822,5.4,4.5,10.8,9.1,14.7,19.8,11.5,16.4,5.3,2.6,10.2,2.95,80.6,18.4,22.1,77.9,78286,74.3,13.4,53.9,59.0,5.6,11.7,12.7,14.3,6.8,7.3,8.4,3.3,1.7,Bastrop
"Bee County, Texas: Summary level: 050, state:48> county:025",60.4,39.6,86.3,8.2,0.7,0.5,0.0,57.9,32.7,8698,9.2,7.8,11.3,12.6,16.8,18.6,9.0,8.0,2.8,3.9,18.2,2.88,71.4,8.9,38.8,61.2,32706,78.5,11.5,38.6,41.1,8.1,16.7,14.9,14.5,6.3,4.1,6.4,3.5,1.7,Bee
"Crane County, Texas: Summary level: 050, state:48> county:103",51.0,49.0,49.7,4.4,0.5,0.0,0.0,61.4,34.3,1543,7.5,2.7,9.3,9.9,11.1,18.4,18.4,15.2,2.8,4.8,12.4,3.06,72.8,12.9,21.3,78.7,4823,69.5,12.2,58.9,60.9,4.9,13.9,12.8,11.5,5.8,4.6,7.8,2.7,1.7,Crane
